VCS3591,The Mayas Project,Yayasan Inisiasi Alam Rehabilitasi Indonesia (YIARI),Karmele Llano Sanchez,Founder and Chief Executive Officer,https://www.linkedin.com/in/karmele-llano-sanchez-21919b354/,"yiari.or.id blocked by 403 to WebFetch; LinkedIn profile is her own public-facing record. Wildlife Conservation Veterinarian; co-founded YIARI 2008 with funding from International Animal Rescue (IAR). Title quote: ""Founder and Chief Executive Officer at Yayasan Inisiasi Alam Rehabilitasi Indonesia (YIARI)""",,linkedin,
VCS3591,The Mayas Project,Yayasan Inisiasi Alam Rehabilitasi Indonesia (YIARI),Karmele Llano Sanchez,Co-founder and CEO (confirmation from mopakha.id),https://mopakha.id/menyatukan-langkah-jaga-hutan-capai-tujuan-pembangunan-berkelanjutan-sdgs-kabupaten-ketapang/,"Secondary source for the LinkedIn-only earlier row. Mopakha.id event (2024-2025) lists her as ""Dr. Karmele Llano Sánchez (Co-founder and CEO Yayasan Inisiasi Alam Rehabilitasi Indonesia – YIARI)"" — independently confirms the LinkedIn self-description",,direct_website,
"VCS3591, VCS5695",,PT. Karbon Natura Indonesia,Irwansyah Reza Lubis,President Director,Verra API docs: VCS5695 MR 2025 and VCS3591 MR 2025,"From MRs 2025; listed as President Director on VCS5695, Director on VCS3591; Jakarta-based carbon technical advisor",,other,
VCS409,MedcoEnergi Associated Gas Recovery and Utilization Project ,PT. Medco LPG Kaji (MLK),(no info found),,https://www.medcoenergi.com/,"Searched https://www.medcoenergi.com/ — no leadership listed. Try news searches (Indonesian: Tempo, Kompas, Bisnis Indonesia; English: Reuters, Mongabay) or Indonesian business registry companieshouse.id.",,(none),
VCS4381,WEST SERAM REDD+ and AGARWOOD ForestWise PROJECT,"Forward Intelligence Energy Co., Ltd.",Chi-Chong Hong,"Chairman (MD, MPH, MHSc)",PDD VCS4381 dated 2025 (West Seram REDD+ project),From PDD 2025 — academic credentials suggest medical/public-health background,,recent_pdd,
VCS4381,WEST SERAM REDD+ and AGARWOOD ForestWise PROJECT,"Forward Intelligence Energy Co., Ltd.",Ma Jinyao,General Manager,https://www.asiaassetsdev.com/event/april-2026,Hosted the ceremony at the April 2026 Asia Assets Developments / Taiwan-Indonesia forum; suggests senior operational role at Forward Intelligence,,direct_website,
VCS4381,WEST SERAM REDD+ and AGARWOOD ForestWise PROJECT,PT Asia Pasifik Asset Percayaan,Riyan Kumiawan,Director,PDD VCS4381 dated 2025,"From PDD 2025; verify spelling — could be ""Kurniawan""",,recent_pdd,
"VCS4381, VCS5524",,"Asia Assets Developments Co., Ltd.",Alex Chi,Managing Director,"PDDs VCS4381 (2025), VCS5524 (2025)",From PDDs 2025 — appears on multiple Indonesian REDD+ projects,,recent_pdd,
"VCS4381, VCS5524",,"Asia Assets Developments Co., Ltd.",Stephen Shen (Shen Shih-hung),Advisor; former Director General of Environmental Protection Administration (EPA) of Taiwan,"PDDs VCS5524 (2025), VCS4381 (2025) narrative bios","Politically significant: Dr Stephen Shen served 6 years as Director General of Taiwan EPA — equivalent to Minister of Environment. Now advisor on Indonesia carbon projects. Page lists him as ""Dr. Stephen Shen""",,recent_pdd,
"VCS4381, VCS5524",,"Asia Assets Developments Co., Ltd.",Lee Chien Ming,Advisor; Professor at National Taipei University (Graduate Institute of Natural Resources and Environmental Management),PDD VCS4381 dated 2025 narrative bio,"From PDD 2025; academic advisor on forest ecology/restoration. Page lists him as ""Dr. Lee, Chien Ming""",,recent_pdd,
"VCS4381, VCS5524",,"Asia Assets Developments Co., Ltd.",Chi Ying-Ya,Director / Chairman,https://www.asiaassetsdev.com/event/april-2026,"Likely the same person as the ""Alex Chi, Managing Director"" entry (Chinese name + English business name). The April 2026 forum listing gives the Chinese-name version",,direct_website,
"VCS4381, VCS5524",,Sinetics Accreditation International Taiwan Ltd.,Kai-Hsien Chen,President,PDDs VCS5524 (2025) and VCS4381 (2025),"From PDDs 2025; page lists him as ""Kai-Hsien Chen. Ph. D.""; Taiwan technical advisor on Indonesian REDD+ projects",,recent_pdd,
"VCS4381, VCS5524",,Sinetics Accreditation International Taiwan Ltd.,Kai-Hsien Chen,"President; Adjunct Professor, National Taiwan University (Horticulture and Landscape Architecture)",https://www.asiaassetsdev.com/event/april-2026 + PDDs VCS5524 (2025) and VCS4381 (2025),"PhD; NTU faculty role provides academic legitimacy to the Taiwan-Indonesia REDD+ network. Same person as the earlier ""Kai-Hsien Chen, President"" entry — this entry adds the academic affiliation as a secondary source",,recent_pdd,
VCS4520,Muara Teweh Conservation Project,Fairatmos International Pte. Ltd.,Natalia Rialucky,Executive Director,PDD VCS4520 dated 2024 (Muara Teweh Conservation Project),From PDD 2024 — same person as PT Udara Untuk Semua - FAIRATMOS Founder & CEO; signing for the Singapore entity,,recent_pdd,
VCS4520,Muara Teweh Conservation Project,PT Austral Byna,Reynaldi Latief,"CEO, Austral Energy (subsidiary of PT Austral Byna)",https://www.compasslist.com/founders/reynaldi-latief,"CEO since August 2015. Also Co-founder & CEO of Conclave coworking; CEO of PT Gudang Kapital Internasional. Bachelor's ITB Business Management 2010. Direct CEO of PT Austral Byna (parent) not publicly disclosed — this is the closest leadership figure findable. CompassList has a paywall, so trust level is ""other"" rather than ""direct_website""",,direct_website,
VCS4782,South Barito Kapuas Project,Ata Marie Group Ltd,George Kuru,Manager of Carbon Services and IT Systems,https://www.ata-marie.com/our-team,,,direct_website,
VCS4782,South Barito Kapuas Project,Ata Marie Group Ltd,Alex Thorp,Manager Consulting,https://www.ata-marie.com/our-team,,,direct_website,
VCS4782,South Barito Kapuas Project,Ata Marie Group Ltd,Tony Wood,Manager Operations,https://www.ata-marie.com/our-team,,,direct_website,
VCS4782,South Barito Kapuas Project,Ata Marie Group Ltd,Dadan Setiawan,GIS & Remote Sensing Team Leader,https://www.ata-marie.com/our-team,Indonesian team,,direct_website,
VCS4782,South Barito Kapuas Project,Ata Marie Group Ltd,Sofyan Iskandar,Community Engagement Team Leader,https://www.ata-marie.com/our-team,Indonesian team,,direct_website,
VCS4782,South Barito Kapuas Project,Ata Marie Group Ltd,Dadi Ardiansyah,Forest Survey and Biodiversity Team Leader,https://www.ata-marie.com/our-team,Indonesian team,,direct_website,
VCS4782,South Barito Kapuas Project,PT Hamparan Eco Semesta,Helda Yanti,Contact (no title in PDD),PDD VCS4782 dated 2023,From PDD 2023,,older_pdd,
VCS4782,South Barito Kapuas Project,PT Konsultan Karbon Lestari,Alfonsus Maria Bagus Dwiaji,Contact (no title in PDD),PDD VCS4782 dated 2023,"From PDD 2023; matches ""Alfonsus Dwiaji - Project Director"" mentioned on RocketReach",,older_pdd,
VCS4782,South Barito Kapuas Project,PT Nusantara Solusi Raya,Nova Misriani,President Director,PDD VCS4782 dated 2023 (South Barito Kapuas Project),"From PDD 2023 — page lists her as ""Ir. Nova Misriani""",,older_pdd,
VCS4782,South Barito Kapuas Project,PT Nusantara Solusi Raya,Mayang Pratiwi,Commissioner,PDD VCS4782 dated 2023,From PDD 2023,,older_pdd,
VCS4782,South Barito Kapuas Project,PT Nusantara Solusi Raya,Alana Tomasoa,Director,PDD VCS4782 dated 2023,From PDD 2023,,older_pdd,
VCS4782,South Barito Kapuas Project,PT Nusantara Solusi Raya,(corporate-structure note),"Owned via Yayasan Hamparan Eco Semesta (foundation); new partner = Megain Widjaja (grandson of Eka Tjipta Widjaja, Sinar Mas founder)",https://pulitzercenter.org/stories/competition-kalimantans-forests,"Not a person row. Per Pulitzer Center: NRS shares were initially held by Yayasan Hamparan Eco Semesta (nonprofit forest conservation foundation founded by Nova Misriani). The new partner is Megain Widjaja, CEO of Indonesia Clearing House (ICDX Group), grandson of Sinar Mas founder Eka Tjipta Widjaja. Vertical integration: same family group holds (a) the forest project (VCS4782 supply) and (b) the carbon-credit clearing infrastructure (ICDX/ICH demand-side)",,direct_website,
VCS4782,South Barito Kapuas Project,PT Nusantara Solusi Raya,Nova Misriani,"President Director, PT Nusantara Solusi Raya; Founder, Yayasan Hamparan Eco Semesta; named board member in a timber company (per Pulitzer)",https://pulitzercenter.org/stories/competition-kalimantans-forests + PDD VCS4782 dated 2023,"Page lists her as ""Ir. Nova Misriani"". Founded the foundation that owns NRS shares — i.e. the project proponent. Also reportedly a board member in a timber company (per Pulitzer Center; specific company not yet identified). Conservation/timber dual role is a soft red flag",,older_pdd,
VCS4782,South Barito Kapuas Project,Yayasan Hamparan Eco Semesta,Wanda Aristiani Evans,Contact (no title in PDD),PDD VCS4782 dated 2023,From PDD 2023,,older_pdd,
VCS4782,South Barito Kapuas Project,Zero Carbon Forestry Management Pte Ltd,Joel Hogarth,Contact (no title in PDD),PDD VCS4782 dated 2023,From PDD 2023,,older_pdd,
VCS4782,South Barito Kapuas Project,Zero Carbon Forestry Management Pte Ltd,Isaac Lee,Chief Financial Officer,https://sg.linkedin.com/in/isaac-lee-9a9a3237,"Singapore-based CFO. Confirmed working with HES Foundation (Yayasan Hamparan Eco Semesta) on FPIC in Palangkaraya, Central Kalimantan. 12 years commercial/financial experience; CA (ISCA + ACCA); Oxford Brookes",,linkedin,
"VCS4782, VCS5520",,PT. Suntara Gajapati,(corporate link),"Tethered to APP Group / Sinar Mas (Widjaja family) via APP-Group ""Progress Reporting Tool""; HCS Assessor: Ata Marie",https://sustainability-dashboard.com/-/pt.-suntara-gajapati,Not a person row — informational entry. PT Suntara Gajapati uses an APP Group reporting tool; APP is a Sinar Mas subsidiary. Indirect Widjaja family connection to VCS5520. Also lists Ata Marie as the HCS Assessor (Ata Marie is in DATASET_companies for VCS4782 — operationally overlapping),,direct_website,
"VCS486, VCS487, VCS488",,PT. PLN (Persero),Jurlian Sitanggang,"Head of Health, Safety, Security, and Environment Division (Kepala Divisi K3L)","PDDs VCS486 (2017), VCS487 (2018), VCS488 (2017)",From PDDs 2017-2018 — person may have moved on; current PLN board listed separately from web.pln.co.id,,older_pdd,
VCS487,"210 MW Musi Hydro Power Plant, Bengkulu",PT PLN (Persero),Komang Parmita,"Executive Vice President (EVP) of Health, Safety, Security and Environment (as of 2022)",Verra API doc: VCS487 monitoring report dated 2022 (Musi Hydro Power),EVP HSSE role; same person also appears as Director of Operation Gas Power Plant at PT PLN Nusantara Power (different subholding),,older_pdd,
VCS4967,PLUM Peat and Mangrove Conservation and Restoration Project (PLUM Project),Hutan Kencana Group (parent of PT Pagatan Usaha Makmur),Handoko Limaho,Chief Executive Officer,PDD VCS4967 dated 23 Feb 2024,Parent of PT Pagatan Usaha Makmur (which is in DATASET_companies.csv); Hutan Kencana Group is NOT in DATASET_companies.csv. Family of Dr. Limaho exited oil palm (PT AIS group) in 2021 and acquired PT PUM,,recent_pdd,
VCS4967,PLUM Peat and Mangrove Conservation and Restoration Project (PLUM Project),Hutan Kencana Group (parent of PT Pagatan Usaha Makmur),Rio Christiawan,Co-Founder; HR and Legal Director,PDD VCS4967 dated 23 Feb 2024 narrative bio (Section 2.4.3),"PDD bio updates earlier entry (was ""President Director"" per plumproject.id which appears to be wrong/outdated). Page lists him as ""Dr. Rio Christiawan, S.H., M.Hum., M.Kn."" Doctoral degree in Law at Parahyangan Catholic University. Lecturer at multiple Indonesian universities",,recent_pdd,
VCS4967,PLUM Peat and Mangrove Conservation and Restoration Project (PLUM Project),PT Pagatan Usaha Makmur,Handoko Limaho,Chief Executive Officer,PDD VCS4967 dated 23 Feb 2024 (PLUM Project),"From PDD 2024; page lists him as ""Mr. Handoko Limaho"" / ""Dr. Handoko Limaho""; also CEO of Hutan Kencana Group (parent)",,recent_pdd,
VCS4967,PLUM Peat and Mangrove Conservation and Restoration Project (PLUM Project),PT Pagatan Usaha Makmur,Imanuddin Utoro,Restoration Sustainability Manager,PDD VCS4967 dated 23 Feb 2024,"From PDD 2024; previously at PT Astra Agro Lestari Tbk (Conservation Specialist), PT SMART Tbk (Section Head Forest Conservation Policy), Yayasan Kehati, Orangutan Foundation UK",,recent_pdd,
VCS4967,PLUM Peat and Mangrove Conservation and Restoration Project (PLUM Project),PT Pagatan Usaha Makmur,Larissa D. Salaki,Senior Restoration and Sustainability Officer (Biodiversity and Forestry Specialist),PDD VCS4967 dated 23 Feb 2024,"From PDD 2024; MSc Conservation Biology Univ of Indonesia, BSc UC Davis",,recent_pdd,
VCS4967,PLUM Peat and Mangrove Conservation and Restoration Project (PLUM Project),PT Pagatan Usaha Makmur,Rio Christiawan,Chief Executive Officer (as of 2026 monitoring report; previously HR/Legal Director per 2024 PDD),Verra API doc: VCS4967 monitoring report dated 2026,UPDATED ROLE: Earlier 2024 PDD listed him as HR/Legal Director + Co-Founder of Hutan Kencana Group. 2026 monitoring report lists him as CEO. May indicate succession from Handoko Limaho (still listed elsewhere as CEO) OR a parallel role,,recent_pdd,
VCS4967,PLUM Peat and Mangrove Conservation and Restoration Project (PLUM Project),PT Pagatan Usaha Makmur,Paulus Somadjaja,Finance Director,https://plumproject.id/about-us/,,,direct_website,
VCS4967,PLUM Peat and Mangrove Conservation and Restoration Project (PLUM Project),PT Pagatan Usaha Makmur,Michael Agung Kuncoro,HR Legal Manager,https://plumproject.id/about-us/,,,direct_website,
VCS4967,PLUM Peat and Mangrove Conservation and Restoration Project (PLUM Project),PT Pagatan Usaha Makmur,Newyearda Sirait,R&S Manager (Restoration & Sustainability),https://plumproject.id/about-us/,,,direct_website,
VCS4967,PLUM Peat and Mangrove Conservation and Restoration Project (PLUM Project),PT Pagatan Usaha Makmur,Soni Setia Budiawan,Project Manager,https://plumproject.id/about-us/,,,direct_website,
VCS4967,PLUM Peat and Mangrove Conservation and Restoration Project (PLUM Project),PT Pagatan Usaha Makmur,Panji Ahmad Fauzan,Biodiversity Coordinator,https://plumproject.id/about-us/,,,direct_website,
VCS4967,PLUM Peat and Mangrove Conservation and Restoration Project (PLUM Project),PT Pagatan Usaha Makmur,Indra Purnama Bahri,Community Development Coordinator,https://plumproject.id/about-us/,,,direct_website,
VCS4967,PLUM Peat and Mangrove Conservation and Restoration Project (PLUM Project),PT Terrathrive Bakti Indonesia,Eri Budiono,President Director,PDD VCS4967 dated 23 Feb 2024,From PDD 2024,,recent_pdd,
VCS4967,PLUM Peat and Mangrove Conservation and Restoration Project (PLUM Project),PT Terrathrive Bakti Indonesia,Yudha Permana Jayadikarta,Chief Executive Officer (current),https://dealls.com/karir/pt-terrathrive-bakti-indonesia,Public-facing CEO per Dealls. PDD 2024 listed Eri Budiono as President Director — possible succession or PD/CEO split,,direct_website,
VCS4967,PLUM Peat and Mangrove Conservation and Restoration Project (PLUM Project),Syngenera Pte. Ltd,Angela Joehl Cadena,Head of Projects,PDD VCS4967 dated 23 Feb 2024,From PDD 2024,,recent_pdd,
VCS4967,PLUM Peat and Mangrove Conservation and Restoration Project (PLUM Project),Syngenera Pte. Ltd,Brad Denig,"Co-founder (Syngenera) / Director, Head of Business Development (Hutan Synergy)",https://www.hutansynergy.com/about/team,"Bridges Syngenera and Hutan Synergy — the two are functionally one network. Prior: Bain & Company, ERM, AWR Lloyd, Ecova/Engie Insight. Bangkok-based",,direct_website,
VCS4967,PLUM Peat and Mangrove Conservation and Restoration Project (PLUM Project),Syngenera Pte. Ltd,Rio Christiawan,Director (Hutan Synergy) — same person as PT PUM CEO,https://www.hutansynergy.com/about/team,"Connects PT Pagatan Usaha Makmur (VCS4967) and Syngenera (VCS4967) via Hutan Synergy. Prior corporate affiliations per Hutan Synergy bio: Sinar Mas Agro Resources and Technology, Asian Agri (RGE/Tanoto), Lippo Plantation (Riady), Orang Tua Group (Wibisono) — career-long plantation conglomerate executive now in forest carbon",,direct_website,
"VCS4967, VCS5283",,PT Gaia Eko Daya Buana,Martin Hardiono,President Commissioner,https://gaia.id/about-us/,,,direct_website,
"VCS4967, VCS5283",,PT Gaia Eko Daya Buana,Iis Sabahudin,Commissioner,https://gaia.id/about-us/,,,direct_website,
"VCS4967, VCS5283",,PT Gaia Eko Daya Buana,Andjar Rafiastanto,CEO,https://gaia.id/about-us/,,,direct_website,
"VCS4967, VCS5283",,PT Gaia Eko Daya Buana,Joseph Hutabarat,Chief Business Development Officer,https://gaia.id/about-us/,,,direct_website,
"VCS4967, VCS5283",,PT Gaia Eko Daya Buana,Erlangga Muhammad,Key Personnel (Carbon Project Development; ISO14064-certified),PDD VCS5283 dated 2024 (Table 2-18),From PDD 2024; PT Gaia consultant,,recent_pdd,
"VCS4967, VCS5283",,PT Gaia Eko Daya Buana,Kevin Husein,Key Personnel (Carbon Project Development VCS / Gold Standard),PDD VCS5283 dated 2024,From PDD 2024,,recent_pdd,
"VCS4967, VCS5283",,PT Gaia Eko Daya Buana,Syarifudin,"Key Personnel (Social, ESG, FPIC; ISO14064-certified)",PDD VCS5283 dated 2024,From PDD 2024,,recent_pdd,
"VCS4967, VCS5283",,PT Gaia Eko Daya Buana,Fajar Kaprawi,Key Personnel (Biodiversity & Forestry Assessment),PDD VCS5283 dated 2024,From PDD 2024,,recent_pdd,
VCS5032,Kupu-Kupu Project - Enhancing Livelihoods through Mangrove Restoration and Silvofishery in South Sulawesi,Vlinder Austria GmbH(Proponent),Robin Bartmann,Director (signed VCS Listing Representation 5032 dated 21.05.2023),VCS Listing Representation for VCS5032 dated 21 May 2023,Listing Representation confirms director role (same person as COO via website); robin.bartmann@vlinderclimate.com signed as director,,other,
VCS5032,Kupu-Kupu Project - Enhancing Livelihoods through Mangrove Restoration and Silvofishery in South Sulawesi,Vlinder Austria GmbH(Proponent),Tom Kagerer,CEO,https://vlinderclimate.com/,Executive Leadership,,direct_website,
VCS5032,Kupu-Kupu Project - Enhancing Livelihoods through Mangrove Restoration and Silvofishery in South Sulawesi,Vlinder Austria GmbH(Proponent),Sergey Ivliev,"Founder, Chief Strategy Officer",https://vlinderclimate.com/,"Page lists him as ""Dr. Sergey Ivliev""",,direct_website,
VCS5032,Kupu-Kupu Project - Enhancing Livelihoods through Mangrove Restoration and Silvofishery in South Sulawesi,Vlinder Austria GmbH(Proponent),Lena Mechenkova,"Founder, Head of Projects",https://vlinderclimate.com/,,,direct_website,
VCS5032,Kupu-Kupu Project - Enhancing Livelihoods through Mangrove Restoration and Silvofishery in South Sulawesi,Vlinder Austria GmbH(Proponent),Robin Bartmann,COO,https://vlinderclimate.com/,,,direct_website,
VCS5032,Kupu-Kupu Project - Enhancing Livelihoods through Mangrove Restoration and Silvofishery in South Sulawesi,Vlinder Austria GmbH(Proponent),Christian Svoboda,CFO,https://vlinderclimate.com/,,,direct_website,
VCS5032,Kupu-Kupu Project - Enhancing Livelihoods through Mangrove Restoration and Silvofishery in South Sulawesi,Vlinder Austria GmbH(Proponent),Holly Elgar,Technical and Knowledge Lead,https://vlinderclimate.com/,,,direct_website,
VCS5032,Kupu-Kupu Project - Enhancing Livelihoods through Mangrove Restoration and Silvofishery in South Sulawesi,Vlinder Austria GmbH(Proponent),Galih Prasetya,Implementation Lead - Indonesia,https://vlinderclimate.com/,Indonesia-specific role,,direct_website,
VCS5032,Kupu-Kupu Project - Enhancing Livelihoods through Mangrove Restoration and Silvofishery in South Sulawesi,Manggala Karbon Indonesia,(no info found),,https://vlinderclimate.com/kupu-kupu,"Searched https://vlinderclimate.com/kupu-kupu — no leadership listed. Try news searches (Indonesian: Tempo, Kompas, Bisnis Indonesia; English: Reuters, Mongabay) or Indonesian business registry companieshouse.id.",,(none),
VCS5283,Seram Climate and Conservation (SERCOVA),PT Strata Pacific (proponent),Johan Satria Putra,Chief Executive Officer,PDD VCS5283 dated 2024 (SERCOVA project),"From PDD 2024; resolves the earlier ""no info found"" placeholder for PT Strata Pacific",,recent_pdd,
VCS5283,Seram Climate and Conservation (SERCOVA),PT Strata Pacific (proponent),Adidarma Batara,Key Personnel (Finance & Operations; Master Degree Finance; 20+ years),PDD VCS5283 dated 2024 (Table 2-17 Key personnel),From PDD 2024; PT Strata Pacific staff per Management Team table,,recent_pdd,
VCS5283,Seram Climate and Conservation (SERCOVA),PT Strata Pacific (proponent),Iyep Winata,Key Personnel (Forester; 20+ years forestry operations),PDD VCS5283 dated 2024,From PDD 2024,,recent_pdd,
VCS5283,Seram Climate and Conservation (SERCOVA),PT Strata Pacific (proponent),Napoleon Pinoa,Key Personnel (Certified Forestry Specialist GANISHPH Forest Planning; 20+ years),PDD VCS5283 dated 2024,"From PDD 2024; previously identified in news as ""Acting Manager Camp"" of PT Strata Pacific",,recent_pdd,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Agraus Resources,Mirza Laharsya Suarga,President Director,https://agrausresources.com/our-team/,"Son of Riza Suarga. Bachelor's Newcastle School of Business / Northumbria University; MS Energy Security Indonesia Defense University. Focus: renewable energy mapping, biomass power plants, carbon credits",,direct_website,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Agraus Resources,Nadira Alisha Suarga,Director,https://agrausresources.com/our-team/,Daughter of Riza Suarga. Double degree in Fashion Management (Binus / Northumbria). Founded Aksu fashion brand; collaboration with Borneo Orangutan Survival Foundation,,direct_website,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Agraus Resources,Robert Satrya,Investor Relations / Advisor to CEO,https://agrausresources.com/our-team/,Bachelor's Finance Mgmt (CSU Long Beach); MS Applied Finance (UWS). Background in multi-billion dollar deals and media conglomerate setup,,direct_website,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Agraus Resources,Alejo Artaza,Development Partner / Advisor to CEO,https://agrausresources.com/our-team/,"Bachelor's Mech Eng (Simon Bolivar U); MS Industrial Eng (Cranfield). ""Worked in 67 countries"" in bioeconomy and energy efficiency",,direct_website,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Agraus Resources,Sri Mariati,Sustainability Expert / Advisor to CEO,https://agrausresources.com/our-team/,"PhD Environmental Studies (Univ. of Indonesia); MS Universitas Andalas. Former WWF consultant, Conservation International Terrestrial Program Director",,direct_website,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Agraus Resources,Gigit Pratama Ginarso,GIS and Spatial Planning Specialist,https://agrausresources.com/our-team/,Diploma Marine Technology (IPB); Bachelor's Mgmt (PBM); pursuing MS Urban Development (Krisnadwipayana),,direct_website,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Nusantara Climate Initiative Indonesia,Barakalla Robyn,Chief Sustainability Officer (Primary Contact),PDD VCS5475 dated 2025 (KUBURAYA Mangrove project),From PDD 2025,,recent_pdd,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Nusantara Climate Initiative Indonesia,Clarissa Rusli,VP of Climate Strategy,PDD VCS5475 dated 2025 (KUBURAYA Mangrove project),From PDD 2025; Table 37 Management Team. Previously COO of furniture retail/distribution co; sister relationship with Halim Rusli (Director of Kandelia Alam) not confirmed but family name suggests possible link,,recent_pdd,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Nusantara Climate Initiative Indonesia,Chandra Irawadi Wijaya,Division Head of Impact & Compliance,PDD VCS5475 dated 2025,From PDD 2025; 18+ years NGO experience,,recent_pdd,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Nusantara Climate Initiative Indonesia,Jordan Lawson,Department Head of Finance and Business Development & Innovative Financing,https://nusantaraclimate.co.id/our-team/,,,direct_website,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Nusantara Climate Initiative Indonesia,Komang Andika,Department Head of Social Capital Management,https://nusantaraclimate.co.id/our-team/,,,direct_website,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Nusantara Climate Initiative Indonesia,Muhammad Sofiyuddin,Strategic Outreach Manager,https://nusantaraclimate.co.id/our-team/,,,direct_website,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Nusantara Climate Initiative Indonesia,Wiro Wirandi,Division Head of Sustainable Commodity,https://nusantaraclimate.co.id/our-team/,,,direct_website,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Nusantara Climate Initiative Indonesia,Kasraji Mustari,Area Division Head,https://nusantaraclimate.co.id/our-team/,,,direct_website,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Nusantara Climate Initiative Indonesia,Adhy Maruly,Senior Specialist Social Safeguard & Community Development,https://nusantaraclimate.co.id/our-team/,,,direct_website,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Nusantara Climate Initiative Indonesia,Asep Taufik Hidayat,Department Head of Audit and Compliance,https://nusantaraclimate.co.id/our-team/,,,direct_website,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Nusantara Climate Initiative Indonesia,Isnurdiansyah,Department Head of Biodiversity,https://nusantaraclimate.co.id/our-team/,,,direct_website,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,Nusantara Climate Initiative Indonesia,Halim Rusli,"Linked via Pulitzer Center reporting (also Director, PT Kandelia Alam)",https://pulitzercenter.org/stories/competition-kalimantans-forests + PDD VCS5475 dated 2025,Halim Rusli sits on both NCI and PT Kandelia Alam (the two proponents of VCS5475) per Pulitzer Center reporting — soft conflict-of-interest flag worth tracking,,recent_pdd,
VCS5475,KUBURAYA MANGROVE: CONCESSION TO CONSERVATION PROJECT,PT Kandelia Alam,Halim Rusli,Director,PDD VCS5475 dated 2025,From PDD 2025,,recent_pdd,
VCS5520,The Pekanbaru Suntara Peatland Project (PSPP),180 Climate PTE.Ltd,Soedartono Lay,Contact (no title in PDD),PDD VCS5520 dated 2025,From PDD 2025,,recent_pdd,
VCS5520,The Pekanbaru Suntara Peatland Project (PSPP),"Indacom PTE, LTD.",Guoqiang Guan,Contact (no title in PDD),PDD VCS5520 dated 2025,"From PDD 2025; user CSV variant: ""Indacom PTE, LTD.""",,recent_pdd,
VCS5520,The Pekanbaru Suntara Peatland Project (PSPP),PT. Suntara Gajapati,Hans Dandis,Project Site Manager,PDD VCS5520 dated 2025 (Pekanbaru Suntara Peatland Project),From PDD 2025; mid-level role only — owners/directors may be elsewhere,,recent_pdd,
VCS5520,The Pekanbaru Suntara Peatland Project (PSPP),PT. Suntara Gajapati,Sunarta,President Director / Chairman,PDD VCS5520 dated 2025 narrative bio (Section 2.4.3),"From PDD 2025; ""chairman of the PT. SUNTARA GAJAPATI"" — leads strategic direction. Separate from Hans Dandis (Project Site Manager)",,recent_pdd,
VCS5520,The Pekanbaru Suntara Peatland Project (PSPP),PT. Suntara Gajapati,SiHai Zhang,Project Lead (PhD Environmental Science),PDD VCS5520 dated 2025,From PDD 2025; technical lead,,recent_pdd,
VCS5520,The Pekanbaru Suntara Peatland Project (PSPP),PT. Suntara Gajapati,QinHe Nan,Financial Management,PDD VCS5520 dated 2025,From PDD 2025; female; project budget control + financial analysis,,recent_pdd,
VCS5524,Central Seram IFM RestorationWISE Project,PT Bintang Lima Makmur,Suryadi,Director,PDD VCS5524 dated 2025,From PDD 2025,,recent_pdd,
VCS5524,Central Seram IFM RestorationWISE Project,PT Green Ekonomi Sejahtera,Frans Erdy Resikahil,Director,PDD VCS5524 dated 2025,From PDD 2025,,recent_pdd,
VCS5524,Central Seram IFM RestorationWISE Project,"W Investment Co., Ltd.",Sharon Wang,Director,PDD VCS5524 dated 2025 (Central Seram IFM RestorationWISE),"From PDD 2025; W Investment Co., Ltd. is NOT in DATASET_companies.csv — flagged in comparison",,recent_pdd,
